,DATE,EMEA_Gen_TR,EM_Gen_TR,EM_Good_Y,EM_High_Y,US_AAA_TR,US_AAA_Y,US_AA_TR,US_AA_Y,US_A_TR,US_A_Y,US_BBB_TR,US_BBB_Y,US_BB_TR,US_BB_Y,US_B_TR,US_B_Y,US_CCC_TR,US_CCC_Y,US_Gen_TR,US_Gen_Y,US_High_Y
3516,2012-06-14,420.78,297.59,3.96,9.53,534.82,1.89,547.15,2.53,559.65,3.13,632.53,4.06,305.17,5.97,244.61,7.67,283.87,12.98,2315.45,3.43,7.78
3517,2012-06-15,421.58,298.4,3.91,9.45,536.03,1.85,548.13,2.49,561.09,3.09,633.82,4.03,305.67,5.93,244.96,7.63,284.31,12.95,2320.68,3.4,7.74
3518,2012-06-18,422.1,298.73,3.9,9.44,536.15,1.86,548.43,2.49,561.47,3.09,634.33,4.02,306.2,5.9,245.33,7.58,284.81,12.93,2322.32,3.39,7.71
3519,2012-06-19,422.69,299.22,3.89,9.35,534.85,1.88,548.13,2.49,561.02,3.09,633.89,4.02,307.28,5.79,246.43,7.43,286.71,12.75,2320.59,3.39,7.57
3520,2012-06-20,423.24,299.42,3.89,9.31,534.73,1.89,548.08,2.51,561.33,3.09,634.14,4.02,308.0,5.74,247.18,7.34,287.83,12.6,2321.51,3.4,7.49
3521,2012-06-21,423.42,299.42,3.88,9.38,536.16,1.87,549.59,2.48,562.83,3.06,635.91,3.99,308.53,5.71,247.52,7.31,288.05,12.58,2327.85,3.37,7.46
3522,2012-06-22,423.08,299.15,3.9,9.36,534.26,1.9,548.17,2.51,561.49,3.08,634.11,4.02,308.3,5.74,247.43,7.32,288.0,12.63,2321.8,3.39,7.49
3523,2012-06-25,423.35,299.6,3.87,9.38,536.5,1.85,550.25,2.46,563.61,3.04,636.56,3.98,308.31,5.73,247.21,7.38,287.25,12.74,2330.64,3.35,7.53
3524,2012-06-26,423.64,299.56,3.88,9.36,535.95,1.87,549.57,2.48,562.97,3.06,635.72,4.0,308.43,5.72,247.35,7.37,287.49,12.71,2327.82,3.37,7.51
3525,2012-06-27,423.98,299.63,3.87,9.36,536.36,1.86,549.99,2.48,563.37,3.05,635.93,4.0,308.9,5.67,247.67,7.3,287.99,12.63,2329.12,3.36,7.45
3526,2012-06-28,424.06,299.8,3.86,9.39,537.6,1.83,551.22,2.45,564.53,3.02,637.09,3.97,309.25,5.63,247.91,7.28,288.31,12.61,2333.73,3.34,7.42
3527,2012-06-29,424.9,300.29,3.84,9.26,535.69,1.85,549.61,2.48,563.06,3.03,635.24,3.99,309.95,5.56,248.9,7.14,290.0,12.42,2327.24,3.35,7.3
3528,2012-06-30,424.97,300.34,3.86,9.34,535.73,1.85,549.67,2.42,563.13,3.02,635.33,4.03,310.01,5.77,248.96,7.29,290.08,12.09,2327.55,3.36,7.4
3529,2012-07-02,425.78,301.36,3.81,9.3,538.33,1.8,552.66,2.36,566.45,2.95,639.0,3.95,310.68,5.73,249.44,7.23,290.93,12.0,2341.0,3.29,7.34
3530,2012-07-03,426.55,301.78,3.81,9.19,536.88,1.82,551.53,2.37,565.14,2.97,637.86,3.97,310.97,5.72,249.86,7.19,291.45,11.98,2336.17,3.31,7.32
3531,2012-07-04,426.79,301.92,3.8,9.16,536.92,1.82,551.59,2.37,565.2,2.97,637.95,3.97,311.02,5.71,249.91,7.19,291.53,11.98,2336.47,3.31,7.31
3532,2012-07-05,427.25,302.61,3.77,9.12,537.82,1.8,552.51,2.35,566.41,2.94,639.35,3.94,311.3,5.71,250.11,7.17,291.83,11.97,2341.37,3.28,7.3
3533,2012-07-06,427.58,303.05,3.74,9.12,539.27,1.77,554.23,2.32,568.14,2.9,641.39,3.91,311.58,5.69,250.26,7.19,291.82,11.98,2348.66,3.25,7.31
3534,2012-07-09,427.8,303.36,3.73,9.13,540.77,1.75,555.32,2.29,569.32,2.88,642.94,3.88,311.86,5.67,250.47,7.16,291.65,11.99,2353.86,3.22,7.29
3535,2012-07-10,428.63,303.99,3.7,9.06,541.21,1.75,556.19,2.28,570.31,2.86,644.09,3.86,312.32,5.63,250.81,7.1,291.87,12.01,2357.93,3.21,7.24
3536,2012-07-11,429.3,304.3,3.68,9.04,541.59,1.73,556.76,2.27,570.72,2.86,644.69,3.85,312.59,5.6,251.05,7.07,291.97,11.98,2359.93,3.2,7.21
3537,2012-07-12,429.79,304.7,3.66,9.01,542.14,1.72,557.68,2.26,571.74,2.84,645.67,3.84,312.54,5.62,250.68,7.11,291.56,12.03,2363.82,3.18,7.25
3538,2012-07-13,430.63,305.31,3.64,8.91,542.01,1.72,558.08,2.25,571.98,2.82,645.66,3.83,312.64,5.63,250.64,7.13,291.69,12.01,2364.44,3.17,7.25
3539,2012-07-16,432.0,305.97,3.61,8.87,543.71,1.67,560.11,2.2,573.9,2.78,647.71,3.78,313.01,5.56,250.81,7.1,291.7,11.96,2372.26,3.12,7.21
3540,2012-07-17,433.03,306.36,3.59,8.83,542.74,1.69,559.79,2.2,573.36,2.78,647.61,3.78,313.31,5.53,251.02,7.08,291.52,12.01,2370.89,3.13,7.19
3541,2012-07-18,433.16,306.76,3.56,8.83,543.81,1.66,561.61,2.16,575.17,2.74,649.83,3.74,313.9,5.5,251.46,7.01,291.8,12.0,2378.66,3.08,7.14
3542,2012-07-19,433.82,306.94,3.55,8.81,543.0,1.67,561.51,2.16,575.31,2.73,649.71,3.74,314.47,5.46,251.98,6.92,292.68,11.89,2378.61,3.08,7.08
3543,2012-07-20,433.97,307.26,3.52,8.83,545.0,1.64,563.0,2.13,576.86,2.71,651.73,3.71,314.68,5.45,252.0,6.92,292.61,11.92,2385.46,3.05,7.08
3544,2012-07-23,432.57,306.74,3.54,8.94,546.17,1.62,563.36,2.13,577.23,2.7,652.04,3.71,314.3,5.51,251.61,7.01,291.77,12.06,2386.88,3.05,7.16
3545,2012-07-24,432.29,306.5,3.55,8.99,547.76,1.61,564.61,2.11,578.41,2.69,653.02,3.7,314.43,5.49,251.63,7.02,291.34,12.13,2391.27,3.04,7.16
3546,2012-07-25,432.5,306.41,3.56,8.99,547.44,1.61,564.68,2.11,578.47,2.69,652.95,3.7,314.36,5.49,251.55,7.01,291.09,12.14,2391.31,3.04,7.16
3547,2012-07-26,433.41,306.68,3.54,8.93,546.81,1.63,564.15,2.12,578.24,2.69,652.82,3.71,314.65,5.47,251.96,6.97,291.76,12.08,2390.38,3.04,7.13
3548,2012-07-27,433.64,306.68,3.55,8.88,544.14,1.67,561.48,2.16,575.41,2.73,650.04,3.75,314.96,5.45,252.43,6.91,292.63,12.01,2379.37,3.08,7.09
3549,2012-07-30,434.89,307.63,3.5,8.81,546.1,1.63,563.74,2.12,578.03,2.67,653.05,3.69,315.8,5.39,253.08,6.85,293.68,11.94,2390.1,3.03,7.02
3550,2012-07-31,435.7,308.27,3.53,8.92,546.09,1.61,564.24,2.1,578.61,2.67,653.99,3.69,316.54,5.36,253.62,6.79,294.45,11.79,2392.89,3.03,6.98
3551,2012-08-01,436.03,308.32,3.54,8.89,545.79,1.62,563.05,2.13,577.42,2.69,652.78,3.72,316.91,5.34,253.89,6.76,294.93,11.76,2388.22,3.05,6.95
3552,2012-08-02,436.41,308.88,3.51,8.89,546.99,1.61,564.58,2.1,579.34,2.66,654.97,3.68,317.05,5.33,253.86,6.74,295.03,11.75,2395.97,3.02,6.95
3553,2012-08-03,437.06,308.97,3.52,8.79,543.96,1.65,561.64,2.16,576.45,2.71,652.0,3.73,317.37,5.3,254.26,6.7,295.89,11.66,2384.41,3.07,6.9
3554,2012-08-06,438.39,309.92,3.47,8.71,544.83,1.64,562.68,2.13,577.95,2.67,653.75,3.7,317.96,5.26,254.71,6.68,296.66,11.6,2390.47,3.04,6.86
3555,2012-08-07,439.0,309.99,3.48,8.67,542.6,1.68,560.44,2.18,575.73,2.72,651.77,3.73,318.33,5.23,255.07,6.64,297.09,11.6,2382.06,3.08,6.84
3556,2012-08-08,438.78,310.08,3.47,8.66,541.98,1.7,560.1,2.18,575.28,2.73,651.61,3.74,318.43,5.24,255.09,6.63,297.33,11.56,2380.79,3.09,6.83
3557,2012-08-09,438.3,310.08,3.47,8.67,541.68,1.7,559.79,2.19,575.01,2.73,651.53,3.74,318.44,5.25,255.05,6.65,297.24,11.6,2380.0,3.09,6.85
3558,2012-08-10,438.2,310.24,3.45,8.67,542.56,1.68,561.02,2.16,576.4,2.7,653.0,3.71,318.3,5.27,254.8,6.72,296.75,11.64,2385.5,3.06,6.89
3559,2012-08-13,438.28,310.26,3.46,8.67,542.47,1.68,560.87,2.16,576.07,2.71,652.56,3.72,318.4,5.27,254.96,6.7,296.91,11.65,2384.12,3.06,6.88
3560,2012-08-14,438.07,310.03,3.47,8.66,540.25,1.71,558.55,2.2,573.78,2.74,650.3,3.75,318.26,5.26,254.89,6.71,296.74,11.63,2375.13,3.1,6.88
3561,2012-08-15,437.58,309.42,3.51,8.66,538.08,1.75,555.96,2.25,571.14,2.79,647.35,3.8,317.99,5.28,254.69,6.72,296.48,11.65,2364.27,3.15,6.9
3562,2012-08-16,437.31,309.26,3.53,8.63,537.51,1.75,555.07,2.26,570.3,2.81,646.43,3.82,317.86,5.31,254.67,6.75,296.14,11.69,2360.81,3.16,6.93
3563,2012-08-17,437.4,309.39,3.52,8.62,538.2,1.74,555.93,2.24,571.23,2.79,647.41,3.8,318.02,5.29,254.8,6.74,296.32,11.68,2364.53,3.15,6.91
3564,2012-08-20,437.67,309.53,3.52,8.62,538.66,1.73,556.32,2.23,571.73,2.77,648.02,3.79,318.26,5.28,255.11,6.69,296.95,11.6,2366.61,3.13,6.88
3565,2012-08-21,438.54,309.91,3.5,8.58,538.56,1.73,556.86,2.22,572.38,2.76,648.86,3.78,318.56,5.26,255.47,6.63,297.82,11.53,2369.37,3.12,6.84
3566,2012-08-22,439.22,310.63,3.46,8.54,540.87,1.68,559.49,2.17,575.32,2.7,652.05,3.71,318.96,5.25,255.66,6.61,297.95,11.54,2381.19,3.06,6.82
3567,2012-08-23,440.02,311.17,3.43,8.5,542.35,1.65,560.91,2.14,576.77,2.67,653.8,3.68,319.24,5.22,255.77,6.58,298.16,11.51,2387.37,3.03,6.79
3568,2012-08-24,439.9,311.16,3.44,8.5,541.98,1.66,560.41,2.16,576.26,2.68,653.35,3.69,319.24,5.22,255.84,6.59,298.2,11.49,2385.47,3.04,6.8
3569,2012-08-27,440.1,311.45,3.43,8.5,542.85,1.65,561.64,2.13,577.55,2.66,654.74,3.67,319.53,5.19,256.1,6.57,298.62,11.48,2390.67,3.02,6.77
3570,2012-08-28,440.49,311.67,3.41,8.49,543.42,1.63,562.22,2.12,578.03,2.65,655.31,3.66,319.61,5.18,256.2,6.57,298.69,11.49,2392.75,3.01,6.77
3571,2012-08-29,440.72,311.56,3.42,8.5,542.72,1.64,561.61,2.13,577.31,2.66,654.59,3.67,319.67,5.17,256.38,6.53,299.07,11.45,2389.95,3.02,6.74
3572,2012-08-30,440.91,311.52,3.42,8.55,543.68,1.62,562.69,2.11,578.38,2.63,655.58,3.65,319.79,5.16,256.45,6.5,299.18,11.43,2394.07,2.99,6.73
3573,2012-08-31,441.4,311.85,3.43,8.69,545.39,1.59,564.63,2.07,580.52,2.61,657.77,3.62,320.03,5.25,256.54,6.62,299.22,11.51,2402.45,2.97,6.82
3574,2012-09-03,441.58,311.99,3.42,8.7,545.52,1.58,564.8,2.07,580.72,2.6,658.05,3.62,320.2,5.25,256.71,6.61,299.47,11.52,2403.35,2.97,6.82
3575,2012-09-04,442.38,312.09,3.42,8.66,545.05,1.59,564.34,2.08,580.28,2.62,657.49,3.63,320.37,5.23,256.78,6.61,299.75,11.47,2401.42,2.98,6.8
3576,2012-09-05,442.79,312.33,3.42,8.6,544.65,1.6,563.75,2.09,580.01,2.62,657.15,3.64,320.57,5.22,257.0,6.57,300.06,11.41,2400.08,2.98,6.77
3577,2012-09-06,443.28,312.41,3.42,8.51,542.28,1.65,561.33,2.13,577.68,2.66,654.93,3.67,320.97,5.19,257.58,6.53,301.18,11.3,2391.01,3.02,6.72
3578,2012-09-07,444.37,313.07,3.39,8.43,543.02,1.63,561.6,2.11,578.46,2.62,656.01,3.64,321.89,5.13,258.5,6.44,302.56,11.18,2394.3,2.99,6.64
3579,2012-09-10,444.77,313.43,3.38,8.38,542.63,1.64,561.31,2.12,578.47,2.62,655.91,3.64,322.34,5.1,259.02,6.38,303.29,11.12,2393.99,2.99,6.6
3580,2012-09-11,445.17,313.86,3.36,8.32,542.67,1.63,561.28,2.12,578.69,2.61,656.28,3.64,322.75,5.08,259.51,6.34,303.95,11.05,2394.97,2.98,6.56
3581,2012-09-12,445.59,314.09,3.35,8.28,540.6,1.66,559.47,2.15,577.18,2.63,654.93,3.65,323.51,5.02,260.45,6.23,305.32,10.93,2389.08,3.0,6.47
3582,2012-09-13,445.64,314.25,3.34,8.27,540.47,1.65,559.35,2.13,577.42,2.61,655.56,3.63,323.8,4.99,260.85,6.19,306.02,10.84,2390.44,2.98,6.43
3583,2012-09-14,446.72,314.44,3.34,8.16,538.96,1.66,557.77,2.15,575.95,2.62,654.51,3.63,324.88,4.9,261.82,6.05,307.97,10.63,2385.24,2.99,6.31
3584,2012-09-17,446.82,314.73,3.32,8.14,540.02,1.65,559.09,2.14,577.87,2.59,656.83,3.6,325.1,4.91,262.01,6.07,308.5,10.63,2393.11,2.96,6.32
3585,2012-09-18,446.58,314.81,3.32,8.14,540.4,1.64,559.87,2.12,578.94,2.57,658.11,3.58,325.42,4.9,262.12,6.06,308.64,10.61,2397.46,2.94,6.3
3586,2012-09-19,447.02,315.12,3.3,8.12,541.38,1.62,560.78,2.11,579.97,2.55,659.59,3.55,325.57,4.89,262.09,6.07,308.83,10.59,2402.18,2.92,6.3
3587,2012-09-20,446.74,314.95,3.31,8.15,541.89,1.61,560.91,2.12,580.18,2.56,659.86,3.55,325.28,4.93,261.83,6.1,308.42,10.64,2403.08,2.92,6.34
3588,2012-09-21,446.65,315.12,3.3,8.15,542.15,1.6,561.27,2.1,580.73,2.54,660.53,3.53,325.18,4.94,261.7,6.13,308.2,10.67,2405.31,2.91,6.36
3589,2012-09-24,446.3,315.16,3.3,8.2,543.81,1.58,562.46,2.08,582.21,2.51,662.03,3.51,324.89,4.99,261.33,6.2,307.76,10.73,2411.07,2.88,6.42
3590,2012-09-25,446.09,315.1,3.3,8.24,544.8,1.57,563.34,2.07,583.06,2.5,663.04,3.5,324.54,5.02,261.0,6.25,307.04,10.79,2414.69,2.87,6.46
3591,2012-09-26,445.48,314.75,3.32,8.3,546.64,1.55,565.18,2.04,584.74,2.48,664.54,3.48,323.19,5.16,259.42,6.48,304.55,11.1,2421.12,2.85,6.66
3592,2012-09-27,445.79,315.12,3.32,8.21,546.01,1.55,564.2,2.05,583.98,2.49,663.79,3.49,323.68,5.1,259.86,6.42,305.42,11.01,2418.03,2.86,6.6
3593,2012-09-28,446.49,315.72,3.28,8.15,546.11,1.53,564.44,2.04,584.38,2.47,664.24,3.47,323.79,5.09,259.9,6.4,305.55,11.0,2419.6,2.84,6.58
3594,2012-09-30,446.63,315.82,3.33,8.25,546.2,1.57,564.56,2.04,584.52,2.49,664.42,3.48,323.91,5.12,260.01,6.42,305.72,11.07,2420.2,2.86,6.62
3595,2012-10-01,446.95,316.15,3.31,8.23,546.45,1.57,565.33,2.03,585.51,2.47,665.5,3.47,324.29,5.08,260.35,6.38,306.19,11.04,2424.1,2.84,6.58
3596,2012-10-02,447.76,316.47,3.29,8.24,546.95,1.56,566.3,2.01,586.3,2.45,666.54,3.45,324.37,5.08,260.42,6.37,306.19,11.07,2427.68,2.82,6.58
3597,2012-10-03,448.29,316.91,3.27,8.21,546.7,1.56,566.25,2.01,586.22,2.45,666.81,3.44,324.52,5.06,260.56,6.33,306.28,11.0,2427.94,2.82,6.55
3598,2012-10-04,448.51,317.02,3.27,8.16,545.26,1.58,565.65,2.02,585.34,2.46,666.23,3.45,324.86,5.03,260.94,6.29,306.85,10.93,2425.03,2.83,6.51
3599,2012-10-05,448.62,317.16,3.28,8.09,543.03,1.62,564.09,2.05,583.72,2.48,664.79,3.47,325.16,5.02,261.27,6.27,307.37,10.88,2418.95,2.85,6.49
3600,2012-10-08,448.85,317.34,3.27,8.08,543.16,1.61,564.25,2.04,583.93,2.48,665.07,3.47,325.33,5.01,261.43,6.26,307.63,10.88,2419.85,2.85,6.48
3601,2012-10-09,448.87,317.45,3.26,8.11,543.98,1.6,564.96,2.03,584.87,2.47,666.51,3.45,325.39,5.01,261.24,6.27,307.16,10.94,2424.24,2.83,6.49
3602,2012-10-10,448.98,317.66,3.24,8.13,545.13,1.59,565.95,2.02,586.11,2.45,668.16,3.42,325.34,5.01,260.98,6.31,306.58,11.03,2429.63,2.82,6.52
3603,2012-10-11,449.66,318.21,3.22,8.06,546.1,1.58,566.98,2.01,587.32,2.44,669.93,3.4,325.73,4.99,261.75,6.26,307.19,10.97,2435.2,2.8,6.48
3604,2012-10-12,450.42,318.84,3.2,8.01,546.72,1.57,567.99,1.99,588.46,2.42,671.41,3.37,325.77,4.99,261.79,6.25,307.59,10.9,2440.16,2.77,6.47
3605,2012-10-15,450.89,319.31,3.17,7.97,546.78,1.57,568.3,1.98,589.1,2.4,672.52,3.34,326.2,4.94,262.42,6.15,308.21,10.77,2443.21,2.75,6.39
3606,2012-10-16,451.82,319.61,3.16,7.88,545.07,1.59,567.47,1.99,588.02,2.41,672.05,3.35,326.69,4.9,262.88,6.12,308.72,10.71,2440.01,2.76,6.35
3607,2012-10-17,452.25,319.77,3.17,7.81,542.87,1.63,566.2,2.02,586.55,2.44,670.94,3.37,327.25,4.86,263.41,6.07,309.73,10.6,2434.87,2.79,6.29
3608,2012-10-18,452.53,320.22,3.15,7.76,542.65,1.63,566.08,2.03,586.49,2.44,671.55,3.36,327.52,4.84,263.57,6.05,310.33,10.56,2435.64,2.78,6.27
3609,2012-10-19,452.73,320.43,3.13,7.77,544.42,1.61,567.51,2.0,588.36,2.41,673.63,3.33,327.43,4.86,263.38,6.1,310.17,10.61,2443.12,2.75,6.31
3610,2012-10-22,452.51,320.22,3.15,7.78,544.08,1.62,567.03,2.02,587.5,2.43,672.87,3.35,327.48,4.86,263.46,6.07,310.11,10.64,2440.11,2.77,6.3
3611,2012-10-23,451.85,319.8,3.17,7.84,545.17,1.6,567.52,2.01,587.92,2.43,672.89,3.35,326.93,4.92,262.7,6.21,308.71,10.83,2441.19,2.77,6.41
3612,2012-10-24,451.45,319.84,3.17,7.81,545.14,1.6,567.1,2.01,587.67,2.43,672.57,3.35,326.98,4.92,262.83,6.18,308.83,10.74,2440.02,2.77,6.38
3613,2012-10-25,451.47,319.6,3.19,7.8,543.55,1.63,565.66,2.04,586.07,2.46,670.91,3.38,327.04,4.91,262.95,6.15,308.73,10.76,2433.7,2.81,6.37
3614,2012-10-26,451.45,319.77,3.17,7.84,545.24,1.59,567.5,2.0,588.11,2.42,673.1,3.34,326.89,4.93,262.59,6.19,307.57,10.76,2441.87,2.76,6.39
3615,2012-10-29,451.71,319.97,3.16,7.84,546.6,1.57,568.79,1.98,589.58,2.4,674.67,3.32,326.86,4.94,262.39,6.22,307.43,10.81,2447.74,2.74,6.42
3616,2012-10-31,451.9,320.03,3.2,7.98,547.34,1.55,569.71,1.98,590.73,2.38,675.77,3.32,326.99,5.0,262.45,6.39,306.32,11.0,2452.05,2.74,6.59
3617,2012-11-01,451.8,319.8,3.21,7.97,546.45,1.56,568.68,1.99,589.56,2.4,674.42,3.34,327.29,4.97,262.82,6.35,306.78,10.95,2447.23,2.76,6.55
3618,2012-11-02,451.92,319.9,3.21,7.97,545.91,1.56,568.33,2.0,589.01,2.4,673.98,3.35,327.52,4.95,263.16,6.31,306.93,10.97,2445.34,2.76,6.53
3619,2012-11-05,452.14,320.33,3.19,7.93,546.82,1.54,569.69,1.97,590.34,2.38,675.57,3.32,327.69,4.94,263.31,6.3,307.26,10.97,2451.0,2.74,6.52
3620,2012-11-06,452.68,320.3,3.2,7.9,545.45,1.57,567.64,2.01,588.3,2.42,673.5,3.36,327.81,4.93,263.57,6.27,308.37,10.87,2442.93,2.78,6.49
3621,2012-11-07,453.39,320.93,3.16,7.9,547.95,1.52,569.87,1.97,590.76,2.38,675.81,3.32,327.76,4.96,263.31,6.33,307.51,10.98,2452.28,2.73,6.55
3622,2012-11-08,453.43,320.91,3.16,7.93,548.62,1.51,571.1,1.95,591.79,2.36,676.99,3.3,327.64,4.97,263.16,6.33,307.26,11.01,2456.66,2.72,6.55
3623,2012-11-09,453.02,320.4,3.18,7.98,548.5,1.51,571.08,1.96,591.72,2.37,676.33,3.32,326.96,5.05,262.43,6.43,305.95,11.15,2455.47,2.73,6.65
3624,2012-11-12,453.23,320.53,3.18,7.98,548.63,1.51,571.25,1.95,591.93,2.36,676.61,3.31,327.13,5.04,262.6,6.43,306.21,11.15,2456.37,2.72,6.65
3625,2012-11-13,452.77,320.13,3.19,8.04,548.97,1.5,571.21,1.95,591.73,2.37,675.94,3.32,326.71,5.06,262.19,6.45,305.19,11.23,2454.95,2.73,6.68
3626,2012-11-14,452.76,319.92,3.21,8.05,548.86,1.5,570.89,1.95,591.55,2.37,675.48,3.33,326.43,5.08,261.89,6.5,304.85,11.21,2453.73,2.73,6.7
3627,2012-11-15,452.39,319.45,3.23,8.08,547.98,1.52,570.35,1.97,591.08,2.38,674.53,3.34,325.34,5.18,260.79,6.57,303.24,11.37,2451.05,2.75,6.8
3628,2012-11-16,451.74,319.2,3.25,8.1,548.22,1.51,570.3,1.97,591.16,2.38,674.51,3.35,325.19,5.18,260.54,6.62,302.64,11.42,2451.15,2.75,6.82
3629,2012-11-19,452.01,319.29,3.25,8.05,547.21,1.53,569.58,1.98,590.27,2.39,673.5,3.36,325.85,5.12,261.42,6.49,304.13,11.29,2447.52,2.76,6.72
3630,2012-11-20,452.24,319.34,3.26,8.02,545.98,1.55,568.13,2.01,588.75,2.43,672.06,3.39,326.25,5.08,261.84,6.46,304.82,11.25,2441.71,2.79,6.69
3631,2012-11-21,452.33,319.35,3.26,8.02,545.09,1.57,567.42,2.03,587.94,2.45,671.38,3.41,326.5,5.02,262.18,6.41,305.22,11.21,2438.76,2.81,6.64
3632,2012-11-22,452.47,319.39,3.26,8.02,545.13,1.57,567.47,2.03,588.01,2.45,671.47,3.4,326.56,5.01,262.24,6.41,305.31,11.21,2439.06,2.81,6.64
3633,2012-11-23,452.69,319.54,3.25,8.0,545.03,1.58,567.43,2.03,587.93,2.45,671.38,3.41,326.66,5.01,262.43,6.4,305.45,11.21,2438.75,2.81,6.63
3634,2012-11-26,453.15,320.05,3.23,7.95,545.97,1.56,568.53,2.01,589.16,2.42,672.84,3.38,327.24,4.96,262.88,6.36,306.2,11.17,2443.88,2.79,6.59
3635,2012-11-27,453.67,320.77,3.21,7.83,546.6,1.55,569.17,2.0,589.83,2.41,673.69,3.37,327.68,4.92,263.4,6.31,306.82,11.11,2446.8,2.77,6.54
3636,2012-11-28,454.07,321.15,3.2,7.79,547.12,1.53,569.79,1.98,590.35,2.4,674.33,3.35,327.91,4.9,263.59,6.29,306.74,11.12,2449.1,2.76,6.53
3637,2012-11-29,455.03,321.64,3.18,7.7,546.94,1.53,569.48,1.98,590.13,2.39,674.36,3.35,328.56,4.85,264.31,6.21,307.95,10.98,2448.58,2.75,6.45
3638,2012-11-30,455.29,321.96,3.19,7.69,546.99,1.53,569.81,1.98,590.47,2.39,674.78,3.34,328.96,4.97,264.81,6.29,308.43,11.01,2450.04,2.75,6.53
3639,2012-12-03,455.53,322.15,3.19,7.64,546.72,1.53,569.54,1.99,590.12,2.4,674.52,3.35,329.35,4.94,265.32,6.24,309.15,10.92,2448.84,2.76,6.49
3640,2012-12-04,455.7,322.33,3.19,7.62,547.28,1.53,570.39,1.97,591.03,2.38,675.42,3.34,329.85,4.91,265.64,6.22,309.58,10.89,2452.37,2.75,6.46
3641,2012-12-05,455.91,322.54,3.18,7.59,547.54,1.52,570.75,1.96,591.41,2.37,675.89,3.33,330.55,4.86,266.62,6.12,310.96,10.71,2454.0,2.74,6.37
3642,2012-12-06,456.05,322.9,3.17,7.56,548.04,1.51,571.07,1.96,591.83,2.37,676.56,3.32,331.01,4.81,266.89,6.08,311.73,10.68,2456.01,2.73,6.33
3643,2012-12-07,456.1,322.71,3.18,7.57,546.69,1.53,569.57,1.98,590.33,2.39,675.13,3.34,331.56,4.77,267.16,6.07,312.38,10.67,2450.21,2.75,6.3
3644,2012-12-10,456.31,323.1,3.17,7.53,547.17,1.52,570.05,1.97,590.96,2.38,675.94,3.33,331.86,4.76,267.5,6.05,312.69,10.67,2452.88,2.74,6.29
3645,2012-12-11,456.8,323.19,3.17,7.46,546.23,1.54,569.05,1.99,590.04,2.4,675.01,3.34,332.26,4.73,268.04,6.0,313.53,10.56,2449.2,2.76,6.24
3646,2012-12-12,457.25,323.19,3.18,7.44,545.22,1.55,567.67,2.02,588.48,2.42,673.55,3.37,332.52,4.72,268.42,5.98,314.39,10.46,2443.33,2.78,6.21
3647,2012-12-13,457.53,323.19,3.18,7.44,544.49,1.57,567.1,2.04,587.93,2.44,673.14,3.38,332.58,4.73,268.49,5.98,314.81,10.48,2441.38,2.8,6.22
3648,2012-12-14,457.96,323.49,3.17,7.41,545.23,1.58,568.03,2.02,588.97,2.43,674.31,3.37,332.51,4.75,268.44,5.98,314.89,10.45,2445.62,2.79,6.23
3649,2012-12-17,458.26,323.36,3.18,7.45,543.89,1.58,566.49,2.05,587.28,2.45,672.67,3.38,332.51,4.8,268.53,6.08,315.43,10.5,2439.11,2.81,6.29
3650,2012-12-18,458.44,323.17,3.19,7.4,541.66,1.63,564.74,2.08,585.23,2.49,670.63,3.42,332.53,4.74,268.78,5.98,315.89,10.41,2431.2,2.84,6.22
3651,2012-12-19,459.17,323.66,3.17,7.35,542.65,1.61,566.21,2.05,586.85,2.46,672.68,3.39,332.74,4.73,269.03,5.94,316.14,10.39,2438.16,2.81,6.2
3652,2012-12-20,459.52,323.85,3.17,7.33,542.68,1.61,566.38,2.05,587.05,2.46,673.02,3.38,332.79,4.73,269.14,5.94,316.25,10.39,2439.14,2.81,6.19
3653,2012-12-21,459.96,324.21,3.16,7.32,544.21,1.59,567.96,2.03,588.84,2.43,675.15,3.35,332.42,4.78,268.87,5.98,315.91,10.45,2446.62,2.78,6.24
3654,2012-12-24,460.17,324.26,3.16,7.31,543.75,1.6,567.37,2.04,588.14,2.45,674.55,3.36,332.5,4.78,268.98,5.99,316.14,10.46,2444.1,2.8,6.24
3655,2012-12-26,460.34,324.34,3.16,7.31,544.02,1.6,567.69,2.04,588.54,2.44,675.02,3.36,332.62,4.77,269.13,5.96,316.47,10.43,2445.73,2.79,6.22
3656,2012-12-27,460.47,324.73,3.14,7.29,545.63,1.57,569.25,2.01,590.47,2.4,677.12,3.32,332.69,4.77,269.09,5.97,316.56,10.44,2453.41,2.75,6.23
3657,2012-12-28,460.77,324.92,3.14,7.25,545.61,1.57,569.53,2.0,590.71,2.4,677.33,3.32,332.68,4.77,268.99,5.99,316.6,10.44,2454.31,2.75,6.24
3658,2012-12-31,460.91,325.08,3.14,7.19,544.76,2.0,568.36,2.03,589.48,2.41,676.13,3.33,332.68,4.81,269.07,6.11,316.62,10.48,2449.56,2.77,6.31
3659,2013-01-02,461.58,325.32,3.14,7.11,541.2,2.05,566.4,2.06,587.37,2.44,674.54,3.36,333.78,4.72,270.17,6.0,318.68,10.28,2442.11,2.8,6.19
3660,2013-01-03,462.89,325.83,3.13,7.01,539.22,2.08,565.07,2.08,585.91,2.46,673.59,3.37,334.24,4.7,270.82,5.95,319.68,10.18,2437.24,2.82,6.14
